arm,k,next_k,space,block,coordinate_count,b_norm,R_norm,delta_norm,cos_b_R,cos_b_delta,cos_R_delta,R_over_b_diagnostic,closure_l2,closure_relative,closure_max_abs,closure_pass
D,37,38,state,theta,55732739,0.0006229824228782693,0.10820686279148438,0.10840652115750792,0.31790497109935834,0.3230661923047221,0.9999851562722819,173.69167863766197,0.0,0.0,0.0,True
D,37,38,state,EMA,55732771,8.86831447911841e-06,0.0015146913790751468,0.001514804136867023,0.009787721703916293,0.01564142293262504,0.9999828643207791,170.79811306214762,0.0,0.0,0.0,True
D,37,38,state,m,55732739,3.648668484775307,13.336062110237176,12.550913922310794,-0.3456501800980521,-0.07656365037439904,0.9620733012830153,3.6550490037349723,0.0,0.0,0.0,True
D,37,38,state,v,55732739,0.9664264775238188,15.444307152939327,16.365406859145462,0.9502325542748612,0.9558033018730361,0.999830752392919,15.980840252339508,0.0,0.0,0.0,True
D,37,38,state,net_buffer,32,0.0,0.0,0.0,,,,,0.0,0.0,0.0,True
D,37,38,state,scaler,1,0.0,0.0,0.0,,,,,0.0,0.0,0.0,True
D,37,38,observable,residual,393216,0.1725578163647235,0.23444001109360965,0.23412835254808256,-0.369826169953806,0.36670383592441685,0.7287610104240199,1.358617163989199,0.0,0.0,0.0,True
D,37,38,observable,feature,49152,0.03399472621632546,0.0379745225958276,0.03752105448623123,-0.4608588468010348,0.439588698954213,0.5945395879702962,1.1170709937234589,0.0,0.0,0.0,True
B,38,39,state,theta,55732739,0.0012197018561665883,0.11635146921319614,0.11640494755616716,0.03861404412120253,0.04907439710992786,0.9999451851333099,95.39336898189055,0.0,0.0,0.0,True
B,38,39,state,EMA,55732771,1.2193667112469742e-05,0.001676428223004889,0.0016764934292049396,0.001710850708988731,0.008984100542230741,0.9999735491620464,137.48351562677195,0.0,0.0,0.0,True
B,38,39,state,m,55732739,5.135755139672253,13.700043789384269,12.111585840277604,-0.4787990462997955,-0.11755791353229926,0.9281236391932536,2.667581186563065,0.0,0.0,0.0,True
B,38,39,state,v,55732739,0.9899038620139436,16.938498600420605,17.872663564022353,0.9404945953217373,0.9467234801328225,0.9998228729882269,17.111256204172694,0.0,0.0,0.0,True
B,38,39,state,net_buffer,32,0.0,0.0,0.0,,,,,0.0,0.0,0.0,True
B,38,39,state,scaler,1,0.0,0.0,0.0,,,,,0.0,0.0,0.0,True
B,38,39,observable,residual,393216,0.17927926414420667,0.24617619282292538,0.23846663692029352,-0.40645763446225086,0.3322019053548196,0.7267547756320527,1.3731437040309855,0.0,0.0,0.0,True
B,38,39,observable,feature,49152,0.03674481946271707,0.03734552083459599,0.0399095578031901,-0.4197825353078713,0.5278891374409921,0.5492590889933243,1.0163479200785954,0.0,0.0,0.0,True
C,38,39,state,theta,55732739,0.0009482320752293385,0.076926964587743,0.07693979067102334,0.007364243025462407,0.01968735454637898,0.9999240565670536,81.12672688185275,0.0,0.0,0.0,True
C,38,39,state,EMA,55732771,1.0756637755730811e-05,0.0011842167084464292,0.001184259512848636,-0.0005622481230834845,0.008520779461429111,0.9999587486517388,110.09171595608622,0.0,0.0,0.0,True
C,38,39,state,m,55732739,2.601750486842612,11.183536965163132,11.903512449434304,0.16931437849929262,0.37764349948125636,0.9765227516862497,4.2984663678241715,0.0,0.0,0.0,True
C,38,39,state,v,55732739,0.32070824993988917,4.773875014036678,4.5022786128174985,-0.8563643315439545,-0.8367914026032162,0.9993232971294689,14.88541381436696,0.0,0.0,0.0,True
C,38,39,state,net_buffer,32,0.0,0.0,0.0,,,,,0.0,0.0,0.0,True
C,38,39,state,scaler,1,0.0,0.0,0.0,,,,,0.0,0.0,0.0,True
C,38,39,observable,residual,393216,0.17469094971052684,0.2042617307517277,0.1896322023047007,-0.5083616862063598,0.3736291145546264,0.6088393405165443,1.1692748312960768,0.0,0.0,0.0,True
C,38,39,observable,feature,49152,0.03900282263182642,0.04053771538772045,0.03811819740507929,-0.5412514883336466,0.44760049021372306,0.509661550428994,1.0393533763026053,0.0,0.0,0.0,True
D,38,39,state,theta,55732739,0.0006575214112845994,0.11134782786908315,0.11152392029449186,0.26507166971669316,0.2705489188704535,0.9999838408922476,169.34479388518,0.0,0.0,0.0,True
D,38,39,state,EMA,55732771,9.085526445897731e-06,0.001590073112577572,0.0015901605716053895,0.006769504959387723,0.01248272320526791,0.9999836780561998,175.01166520686505,0.0,0.0,0.0,True
D,38,39,state,m,55732739,3.357277160481221,11.328207158428908,11.648601154469759,-0.051399947112615384,0.23822670849987929,0.9576809388530892,3.374224592409034,0.0,0.0,0.0,True
D,38,39,state,v,55732739,0.7423675204818646,15.809121522866027,16.517273400841002,0.9517956816697335,0.9559338719993486,0.9999049675009686,21.2955457865458,0.0,0.0,0.0,True
D,38,39,state,net_buffer,32,0.0,0.0,0.0,,,,,0.0,0.0,0.0,True
D,38,39,state,scaler,1,0.0,0.0,0.0,,,,,0.0,0.0,0.0,True
D,38,39,observable,residual,393216,0.16564388399134378,0.21630777646557162,0.21161589428417518,-0.41090725998574745,0.36273952157480477,0.7005310374381329,1.3058603267047,0.0,0.0,0.0,True
D,38,39,observable,feature,49152,0.03640901298761657,0.04052277344228091,0.03912909606435683,-0.48686149451213695,0.4262821436073247,0.5826003986374692,1.1129874203418675,0.0,0.0,0.0,True
B,39,40,state,theta,55732739,0.001416172556224271,0.11924437272125651,0.1195227562096076,0.19086590099785694,0.20226991044445006,0.9999323606843132,84.20186664200014,0.0,0.0,0.0,True
B,39,40,state,EMA,55732771,1.3038165712083674e-05,0.0017560727195758158,0.0017562172876993923,0.007376220644058301,0.014799618327829197,0.9999724431954805,134.68709927105013,0.0,0.0,0.0,True
B,39,40,state,m,55732739,3.307216530574078,10.734896880041289,11.929389112171698,0.2272315192479053,0.48171146096091516,0.9628657937769604,3.245900829534705,0.0,0.0,0.0,True
B,39,40,state,v,55732739,0.19866610313030508,17.88125671245884,18.0329379310918,0.761181344046642,0.7657956331648433,0.9999744751943648,90.00658104583913,0.0,0.0,0.0,True
B,39,40,state,net_buffer,32,0.0,0.0,0.0,,,,,0.0,0.0,0.0,True
B,39,40,state,scaler,1,0.0,0.0,0.0,,,,,0.0,0.0,0.0,True
B,39,40,observable,residual,393216,0.16715312821720787,0.24119391287112305,0.23973812947700812,-0.3551949093334371,0.3398803451955143,0.7584190843811893,1.4429518337084457,0.0,0.0,0.0,True
B,39,40,observable,feature,49152,0.036001864449227844,0.037641106676366595,0.03750763624444276,-0.4819261186763103,0.476213214013239,0.5409796486507711,1.045532148187784,0.0,0.0,0.0,True
C,39,40,state,theta,55732739,0.0013503829740365422,0.07898097528215592,0.07877065876352207,-0.16408725163147478,-0.14738213915461199,0.9998570011676605,58.487834044639435,0.0,0.0,0.0,True
C,39,40,state,EMA,55732771,1.2551388772259764e-05,0.0012372588910935383,0.0012371434864150792,-0.01426640208210697,-0.00412227369237539,0.9999485439796176,98.57545754841446,0.0,0.0,0.0,True
C,39,40,state,m,55732739,2.7323366586825175,10.425269535016652,9.942408960283192,-0.3036721492406997,-0.04360385387096661,0.9651116774371814,3.8155142785528944,0.0,0.0,0.0,True
C,39,40,state,v,55732739,0.15746288729306596,4.471440239360123,4.359937606709921,-0.7168986442817064,-0.6991170134177735,0.999682954688904,28.39678807005483,0.0,0.0,0.0,True
C,39,40,state,net_buffer,32,0.0,0.0,0.0,,,,,0.0,0.0,0.0,True
C,39,40,state,scaler,1,0.0,0.0,0.0,,,,,0.0,0.0,0.0,True
C,39,40,observable,residual,393216,0.15723217766069542,0.2001131986018525,0.19901055049627975,-0.39985163379318084,0.38800248561499695,0.6896300479402439,1.2727242068331182,0.0,0.0,0.0,True
C,39,40,observable,feature,49152,0.03570835378991828,0.03915993242987975,0.04106511456423631,-0.4012778849304753,0.4868935382892836,0.6046728472623709,1.0966602565962023,0.0,0.0,0.0,True
D,39,40,state,theta,55732739,0.000612007081320336,0.11450620776198987,0.11472630874603641,0.3573112379610985,0.36196023723653836,0.9999875880589673,187.09948178206645,0.0,0.0,0.0,True
D,39,40,state,EMA,55732771,8.806324508474705e-06,0.0016674407158937042,0.0016675557687703118,0.010424580714225537,0.015704838979272447,0.9999860570564367,189.34581780276827,0.0,0.0,0.0,True
D,39,40,state,m,55732739,1.5612725269043741,11.406810800465065,11.533747759707122,0.013319925473342067,0.14853891660784732,0.9907973602551883,7.306098457443565,0.0,0.0,0.0,True
D,39,40,state,v,55732739,0.13000604958421105,16.479588903078852,16.558963951113157,0.6080747986910793,0.6130111028868599,0.9999805757409879,126.76016966736802,0.0,0.0,0.0,True
D,39,40,state,net_buffer,32,0.0,0.0,0.0,,,,,0.0,0.0,0.0,True
D,39,40,state,scaler,1,0.0,0.0,0.0,,,,,0.0,0.0,0.0,True
D,39,40,observable,residual,393216,0.15998454823127953,0.21958417606377806,0.21940590772782181,-0.3654036257215358,0.36347104311078016,0.7343705725578104,1.3725336508519506,0.0,0.0,0.0,True
D,39,40,observable,feature,49152,0.034195466556561076,0.039664148664061705,0.03942946430793192,-0.43790537806499163,0.42674489333131005,0.626175637606501,1.1599241846417023,0.0,0.0,0.0,True
B,40,41,state,theta,55732739,0.0011768215336234226,0.12192952232020451,0.12226095805853081,0.27719331752150683,0.2860673667601211,0.9999572334997738,103.60918698078599,0.0,0.0,0.0,True
B,40,41,state,EMA,55732771,1.214666977450444e-05,0.0018373950085794181,0.0018375717390173927,0.011244997629998334,0.017854090588536327,0.9999781553207986,151.2673879087472,0.0,0.0,0.0,True
B,40,41,state,m,55732739,3.309399109313535,11.177854877622156,10.697141474983706,-0.2901672831109863,0.006165322634954635,0.9551687759984776,3.3776085955195554,0.0,0.0,0.0,True
B,40,41,state,v,55732739,0.4306088181228031,17.514326018780498,17.811598602935927,0.6839198317838935,0.6966810783985455,0.999844445534509,40.67340305554467,0.0,0.0,0.0,True
B,40,41,state,net_buffer,32,0.0,0.0,0.0,,,,,0.0,0.0,0.0,True
B,40,41,state,scaler,1,0.0,0.0,0.0,,,,,0.0,0.0,0.0,True
B,40,41,observable,residual,393216,0.16624028694639903,0.2125712002547657,0.22102719128613568,-0.3391448092144086,0.42595604298132467,0.7066626913445199,1.2786984680994034,0.0,0.0,0.0,True
B,40,41,observable,feature,49152,0.03756364775949029,0.0394615365686413,0.039799585201402435,-0.4669147722677111,0.48087117748490493,0.5508226886922901,1.050524614150965,0.0,0.0,0.0,True
C,40,41,state,theta,55732739,0.0009788509248071532,0.08032253131198938,0.08045536341431817,0.12972103083053868,0.14167324590678723,0.9999272323051575,82.05798173793828,0.0,0.0,0.0,True
C,40,41,state,EMA,55732771,1.0937681845175524e-05,0.0012908398231865792,0.0012909254627779044,0.003593381648034084,0.012065887942784749,0.9999641061180948,118.01767883346805,0.0,0.0,0.0,True
C,40,41,state,m,55732739,2.212437869049009,9.532737755225588,9.599770930754476,-0.08563934224756815,0.14542643652052326,0.9732801020724253,4.308703032335604,0.0,0.0,0.0,True
C,40,41,state,v,55732739,0.20076850637250188,4.308758946378438,4.2658498097447355,-0.23595796237272518,-0.19126727647709385,0.9989535986409147,21.461328891813604,0.0,0.0,0.0,True
C,40,41,state,net_buffer,32,0.0,0.0,0.0,,,,,0.0,0.0,0.0,True
C,40,41,state,scaler,1,0.0,0.0,0.0,,,,,0.0,0.0,0.0,True
C,40,41,observable,residual,393216,0.15717111151158894,0.20616882131942493,0.20623971410747038,-0.3807197704472268,0.38149085653058656,0.7095174295458206,1.3117475554928755,0.0,0.0,0.0,True
C,40,41,observable,feature,49152,0.03623363907849459,0.03963119909430354,0.04032703752909271,-0.437762483322143,0.46828599627022666,0.5894177387653566,1.0937681144432847,0.0,0.0,0.0,True
D,40,41,state,theta,55732739,0.0007658689159017813,0.11734819915970565,0.11764514913128915,0.3849568425087807,0.3904951583447427,0.9999819500254953,153.22230309025224,0.0,0.0,0.0,True
D,40,41,state,EMA,55732771,9.677530321196693e-06,0.0017465953679942654,0.0017467494155788887,0.013148371378773732,0.01868752013133679,0.9999846550273952,180.4794518875025,0.0,0.0,0.0,True
D,40,41,state,m,55732739,2.4781969254773064,9.999176785822605,10.12543603733657,-0.07265035797690175,0.17300520649713738,0.9697493377907193,4.034859652606801,0.0,0.0,0.0,True
D,40,41,state,v,55732739,0.3837939764890448,15.57582328589993,15.834409288419593,0.667035172604758,0.6803800352905864,0.9998369423752667,40.5838138169543,0.0,0.0,0.0,True
D,40,41,state,net_buffer,32,0.0,0.0,0.0,,,,,0.0,0.0,0.0,True
D,40,41,state,scaler,1,0.0,0.0,0.0,,,,,0.0,0.0,0.0,True
D,40,41,observable,residual,393216,0.16580548128440506,0.2090629134358685,0.2127112464815597,-0.37434877671823574,0.41155809497889695,0.6910487187456553,1.2608926545514152,0.0,0.0,0.0,True
D,40,41,observable,feature,49152,0.036755622729793457,0.03899465101224047,0.03820752341112032,-0.492489595050563,0.4593640539006737,0.5468265774099437,1.0609166194491406,0.0,0.0,0.0,True
B,41,42,state,theta,55732739,0.001214604041044441,0.12474509963104054,0.1249397762190519,0.15553660069644112,0.16501576531598997,0.9999538881495578,102.70433442965653,0.0,0.0,0.0,True
B,41,42,state,EMA,55732771,1.1895319984631264e-05,0.0019203996701211434,0.0019205268148294507,0.007591891830217364,0.013785168916439805,0.9999808194681716,161.44161507233912,0.0,0.0,0.0,True
B,41,42,state,m,55732739,5.314490606134442,9.67890179992785,12.34364830453144,0.2958945424334572,0.6625613938206665,0.9115158086581602,1.8212285084774877,0.0,0.0,0.0,True
B,41,42,state,v,55732739,1.4640180329396626,17.499626641247595,18.9169189107337,0.9654563970608672,0.9705145222931477,0.9997966532398753,11.953149652200231,0.0,0.0,0.0,True
B,41,42,state,net_buffer,32,0.0,0.0,0.0,,,,,0.0,0.0,0.0,True
B,41,42,state,scaler,1,0.0,0.0,0.0,,,,,0.0,0.0,0.0,True
B,41,42,observable,residual,393216,0.16585466343075392,0.24111375323025394,0.2337901253590936,-0.38742075937899717,0.3098599222114284,0.7564828211016832,1.4537652921102306,0.0,0.0,0.0,True
B,41,42,observable,feature,49152,0.03709982050211623,0.03778813407025457,0.03680733546649793,-0.5169861265990999,0.47718421382918336,0.5055525301004383,1.0185530161284493,0.0,0.0,0.0,True
C,41,42,state,theta,55732739,0.0011182959000026304,0.08211702234561484,0.08214001248146811,0.013751904402210325,0.027362563910016135,0.9999073358121923,73.43049576182985,0.0,0.0,0.0,True
C,41,42,state,EMA,55732771,1.125768157176184e-05,0.0013456313112841965,0.0013456607071652361,-0.0015718355210082007,0.006794112683697369,0.9999650052167179,119.53005622929551,0.0,0.0,0.0,True
C,41,42,state,m,55732739,2.3539375879175304,8.855248995086674,8.372165923781472,-0.3325375845267858,-0.0705630452943782,0.964204048147633,3.761887758001558,0.0,0.0,0.0,True
C,41,42,state,v,55732739,0.38559694425761165,3.7743780274314243,3.445537021970399,-0.8667407003634127,-0.8375501677309708,0.9984410093322007,9.788402329531475,0.0,0.0,0.0,True
C,41,42,state,net_buffer,32,0.0,0.0,0.0,,,,,0.0,0.0,0.0,True
C,41,42,state,scaler,1,0.0,0.0,0.0,,,,,0.0,0.0,0.0,True
C,41,42,observable,residual,393216,0.17036446539055736,0.18659448854915162,0.20434168056549498,-0.34738404755703084,0.5165099768898603,0.6235271759011115,1.0952664813133843,0.0,0.0,0.0,True
C,41,42,observable,feature,49152,0.034890287966932054,0.037803946167565806,0.03822155143411466,-0.44942836397886043,0.468325371871778,0.5788164084854517,1.083509147399277,0.0,0.0,0.0,True
D,41,42,state,theta,55732739,0.0005926860417234433,0.12036033706279661,0.12054888331320526,0.31590867050491983,0.3203311307697988,0.9999891198416369,203.07604463369267,0.0,0.0,0.0,True
D,41,42,state,EMA,55732771,8.572493360044275e-06,0.0018276949927883022,0.0018277942769689857,0.009236865049133043,0.013926438921571218,0.9999890024732899,213.20459707872698,0.0,0.0,0.0,True
D,41,42,state,m,55732739,3.910516618193524,9.499211752741976,11.28081777568169,0.29248374926431897,0.5929429780446016,0.9434576930880793,2.4291449647719867,0.0,0.0,0.0,True
D,41,42,state,v,55732739,1.1583732290330326,15.99271615210894,17.096125162295795,0.949195219699951,0.9556892451083907,0.9997726573405723,13.80618590906065,0.0,0.0,0.0,True
D,41,42,state,net_buffer,32,0.0,0.0,0.0,,,,,0.0,0.0,0.0,True
D,41,42,state,scaler,1,0.0,0.0,0.0,,,,,0.0,0.0,0.0,True
D,41,42,observable,residual,393216,0.1616420724737189,0.22915394019887517,0.22338213676348698,-0.3879508200261015,0.325637557753199,0.7451122459635443,1.4176627204290078,0.0,0.0,0.0,True
D,41,42,observable,feature,49152,0.03642969472964001,0.0396049791163101,0.038715202832242036,-0.48406318044227437,0.4457779196464986,0.5674955473729867,1.087161981735922,0.0,0.0,0.0,True
B,42,43,state,theta,55732739,0.0010338394095063363,0.12749784268240635,0.12780761941658056,0.2959468564788377,0.30331857628019265,0.9999701487998577,123.3246106794161,0.0,0.0,0.0,True
B,42,43,state,EMA,55732771,1.1467998917050763e-05,0.002005006407272801,0.0020051636818195512,0.010854907027901347,0.01657328893379297,0.9999836469785451,174.83489680939303,0.0,0.0,0.0,True
B,42,43,state,m,55732739,3.0410308309548864,13.906673357690345,12.897673249130177,-0.4290958025654562,-0.22688311899018276,0.9770583848141241,4.573012945522699,0.0,0.0,0.0,True
B,42,43,state,v,55732739,0.5524655323622705,18.26735201060007,18.781929065271346,0.9294163044046785,0.9333674016333157,0.9999410826615135,33.065143326663765,0.0,0.0,0.0,True
B,42,43,state,net_buffer,32,0.0,0.0,0.0,,,,,0.0,0.0,0.0,True
B,42,43,state,scaler,1,0.0,0.0,0.0,,,,,0.0,0.0,0.0,True
B,42,43,observable,residual,393216,0.1726302022235396,0.21816246496557268,0.22190386910267265,-0.373787192686161,0.4104654293000257,0.6923516337270622,1.2637560644404109,0.0,0.0,0.0,True
B,42,43,observable,feature,49152,0.037660676009300266,0.03980468577893275,0.038376822725746156,-0.5103022546694985,0.4520503230263874,0.5364268440388216,1.0569296676751905,0.0,0.0,0.0,True
C,42,43,state,theta,55732739,0.0010700983095366264,0.083840433652878,0.08385466045752257,0.0069142300234478924,0.019674402639957813,0.9999185746057824,78.34834697494527,0.0,0.0,0.0,True
C,42,43,state,EMA,55732771,1.127722528365407e-05,0.0014013100351330627,0.001401287808167491,-0.005994760083759721,0.002052902910665027,0.99996761743437,124.26017924499664,0.0,0.0,0.0,True
C,42,43,state,m,55732739,2.4857984006185574,7.861873826985215,8.000255921943262,-0.1019329718391052,0.21054504426412543,0.9510307023739768,3.1627157797788,0.0,0.0,0.0,True
C,42,43,state,v,55732739,0.25639394811603033,3.3230340760548365,3.4398315840020106,0.42496657683326317,0.485073854161217,0.9977212112558081,12.960657224838268,0.0,0.0,0.0,True
C,42,43,state,net_buffer,32,0.0,0.0,0.0,,,,,0.0,0.0,0.0,True
C,42,43,state,scaler,1,0.0,0.0,0.0,,,,,0.0,0.0,0.0,True
C,42,43,observable,residual,393216,0.1666867400811053,0.20929735271563332,0.21705639277285343,-0.3507941063783571,0.42968770040083987,0.6948637851988834,1.2556328872578277,0.0,0.0,0.0,True
C,42,43,observable,feature,49152,0.0365957051313502,0.039981993618936784,0.03854623536191993,-0.49618087182308357,0.4347351829028661,0.5661747389070042,1.092532401696659,0.0,0.0,0.0,True
D,42,43,state,theta,55732739,0.0006662464127309388,0.12329455402221619,0.12346276795349341,0.24995043953386759,0.25500622499064246,0.9999863493455953,185.05848837044056,0.0,0.0,0.0,True
D,42,43,state,EMA,55732771,9.132865356204313e-06,0.0019105491376536934,0.0019106412945071453,0.00770081155732824,0.012480440103982164,0.9999885764123136,209.19493095951344,0.0,0.0,0.0,True
